Level,Expression,Value,Location,Refresh
 1,[581],0.788446724,0x20011DE4,Off
 1,[582],0.780752063,0x20011DE8,Off
 1,[583],0.79231292,0x20011DEC,Off
 1,[584],0.786991894,0x20011DF0,Off
 1,[585],0.786198735,0x20011DF4,Off
 1,[586],0.779499233,0x20011DF8,Off
 1,[587],0.772757709,0x20011DFC,Off
 1,[588],0.777347386,0x20011E00,Off
 1,[589],0.78196007,0x20011E04,Off
 1,[590],0.774376631,0x20011E08,Off
 1,[591],0.764984965,0x20011E0C,Off
 1,[592],0.777696371,0x20011E10,Off
 1,[593],0.782686949,0x20011E14,Off
 1,[594],0.790476024,0x20011E18,Off
 1,[595],0.782655656,0x20011E1C,Off
 1,[596],0.778981507,0x20011E20,Off
 1,[597],0.79236412,0x20011E24,Off
 1,[598],0.789114833,0x20011E28,Off
 1,[599],0.781768441,0x20011E2C,Off
 1,[600],0.785606265,0x20011E30,Off
 1,[601],0.78342855,0x20011E34,Off
 1,[602],0.778402746,0x20011E38,Off
 1,[603],0.769863963,0x20011E3C,Off
 1,[604],0.779426396,0x20011E40,Off
 1,[605],0.771167219,0x20011E44,Off
 1,[606],0.775693595,0x20011E48,Off
 1,[607],0.767052889,0x20011E4C,Off
 1,[608],0.780391872,0x20011E50,Off
 1,[609],0.778854609,0x20011E54,Off
 1,[610],0.77865082,0x20011E58,Off
 1,[611],0.77140522,0x20011E5C,Off
 1,[612],0.78119117,0x20011E60,Off
 1,[613],0.787873328,0x20011E64,Off
 1,[614],0.770211101,0x20011E68,Off
 1,[615],0.766642332,0x20011E6C,Off
 1,[616],0.777161896,0x20011E70,Off
 1,[617],0.783052504,0x20011E74,Off
 1,[618],0.780207217,0x20011E78,Off
 1,[619],0.783315957,0x20011E7C,Off
 1,[620],0.782172978,0x20011E80,Off
 1,[621],0.773090601,0x20011E84,Off
 1,[622],0.791758895,0x20011E88,Off
 1,[623],0.78354615,0x20011E8C,Off
 1,[624],0.766996026,0x20011E90,Off
 1,[625],0.787270904,0x20011E94,Off
