Level,Expression,Value,Location,Refresh
 1,[460],-0.235381603,0x2000BF10,Off
 1,[461],-0.233769894,0x2000BF14,Off
 1,[462],-0.230546474,0x2000BF18,Off
 1,[463],-0.230546474,0x2000BF1C,Off
 1,[464],-0.255528212,0x2000BF20,Off
 1,[465],-0.255528212,0x2000BF24,Off
 1,[466],-0.251498818,0x2000BF28,Off
 1,[467],-0.249081254,0x2000BF2C,Off
 1,[468],-0.274868846,0x2000BF30,Off
 1,[469],-0.271645427,0x2000BF34,Off
 1,[470],-0.269227862,0x2000BF38,Off
 1,[471],-0.267616034,0x2000BF3C,Off
 1,[472],-0.29582119,0x2000BF40,Off
 1,[473],-0.287762642,0x2000BF44,Off
 1,[474],-0.288568377,0x2000BF48,Off
 1,[475],-0.286956787,0x2000BF4C,Off
 1,[476],-0.31274426,0x2000BF50,Off
 1,[477],-0.307103276,0x2000BF54,Off
 1,[478],-0.309520841,0x2000BF58,Off
 1,[479],-0.322414637,0x2000BF5C,Off
 1,[480],-0.326443911,0x2000BF60,Off
 1,[481],-0.325638056,0x2000BF64,Off
 1,[482],-0.324026346,0x2000BF68,Off
 1,[483],-0.349007964,0x2000BF6C,Off
 1,[484],-0.3465904,0x2000BF70,Off
 1,[485],-0.338531852,0x2000BF74,Off
 1,[486],-0.337725997,0x2000BF78,Off
 1,[487],-0.367542863,0x2000BF7C,Off
 1,[488],-0.359484196,0x2000BF80,Off
 1,[489],-0.354649067,0x2000BF84,Off
 1,[490],-0.354649067,0x2000BF88,Off
 1,[491],-0.378018975,0x2000BF8C,Off
 1,[492],-0.373989701,0x2000BF90,Off
 1,[493],-0.369960427,0x2000BF94,Off
 1,[494],-0.369154453,0x2000BF98,Off
 1,[495],-0.390106916,0x2000BF9C,Off
 1,[496],-0.388495207,0x2000BFA0,Off
 1,[497],-0.38043654,0x2000BFA4,Off
 1,[498],-0.37882483,0x2000BFA8,Off
 1,[499],-0.400583148,0x2000BFAC,Off
 1,[500],-0.398165584,0x2000BFB0,Off
 1,[501],-0.395748019,0x2000BFB4,Off
 1,[502],-0.39413619,0x2000BFB8,Off
 1,[503],-0.41267097,0x2000BFBC,Off
 1,[504],-0.408641696,0x2000BFC0,Off
 1,[505],-0.407029986,0x2000BFC4,Off
 1,[506],-0.400583148,0x2000BFC8,Off
 1,[507],-0.422341347,0x2000BFCC,Off
 1,[508],-0.423953056,0x2000BFD0,Off
 1,[509],-0.415088534,0x2000BFD4,Off
 1,[510],-0.41105926,0x2000BFD8,Off
 1,[511],-0.435235143,0x2000BFDC,Off
 1,[512],-0.428788185,0x2000BFE0,Off
 1,[513],-0.425564766,0x2000BFE4,Off
 1,[514],-0.422341347,0x2000BFE8,Off
 1,[515],-0.441681981,0x2000BFEC,Off
 1,[516],-0.438458562,0x2000BFF0,Off
 1,[517],-0.435235143,0x2000BFF4,Off
 1,[518],-0.432011724,0x2000BFF8,Off
 1,[519],-0.448934793,0x2000BFFC,Off
 1,[520],-0.447322965,0x2000C000,Off
 1,[521],-0.437652707,0x2000C004,Off
 1,[522],-0.456187606,0x2000C008,Off
 1,[523],-0.457799196,0x2000C00C,Off
 1,[524],-0.450546503,0x2000C010,Off
 1,[525],-0.443293691,0x2000C014,Off
 1,[526],-0.470692992,0x2000C018,Off
 1,[527],-0.46182847,0x2000C01C,Off
 1,[528],-0.454575777,0x2000C020,Off
 1,[529],-0.450546503,0x2000C024,Off
 1,[530],-0.472304821,0x2000C028,Off
 1,[531],-0.466663718,0x2000C02C,Off
 1,[532],-0.46182847,0x2000C030,Off
 1,[533],-0.452964067,0x2000C034,Off
 1,[534],-0.472304821,0x2000C038,Off
 1,[535],-0.465052009,0x2000C03C,Off
 1,[536],-0.461022615,0x2000C040,Off
 1,[537],-0.456187606,0x2000C044,Off
 1,[538],-0.477945685,0x2000C048,Off
 1,[539],-0.466663718,0x2000C04C,Off
